fecha,region,real,ARIMA/SARIMA seleccionado,Seasonal naïve,Suavizamiento exponencial simple,Holt-Winters,Prophet
2024-08-01,Total mensual,312497.0000000001,202939.55113657698,15357.0,98504.32149712052,105444.19912696471,0.0
2024-09-01,Total mensual,239821.99999999994,162314.83332242197,25389.528915275994,98504.32149712052,41831.64788736514,0.0
2024-10-01,Total mensual,271571.0000000002,186393.80765791467,30538.524452566482,98504.32149712052,70803.26735326363,0.0
2024-11-01,Total mensual,318822.00000000006,226776.3007220255,58632.0,98504.32149712052,98550.78399639278,0.0
2024-12-01,Total mensual,383915.9999999999,284819.8018251731,59432.0,98504.32149712052,160995.77809737972,0.0
2025-01-01,Total mensual,306595.9999999999,251174.8653947183,104620.0,98504.32149712052,111238.23739930875,0.0
2025-02-01,Total mensual,268365.00000000006,193562.8865452044,65463.0,98504.32149712052,59238.02923424485,0.0
2025-03-01,Total mensual,299908.99999999994,232203.7358532554,105145.0549412881,98504.32149712052,105678.3889484812,0.0
2025-04-01,Total mensual,321074.0000000001,195638.55052026204,10039.0,98504.32149712052,98697.04762034844,0.0
2025-05-01,Total mensual,270314.9999999998,161255.82353357342,9779.0,98504.32149712052,57250.55780809817,0.0
2025-06-01,Total mensual,273825.99999999994,176892.17579332134,11817.0,98504.32149712052,76879.31334722778,0.0
2025-07-01,Total mensual,307291.00000000006,197844.5041010247,13484.0,98504.32149712052,99362.29069417488,0.0
2025-08-01,Total mensual,315572.0000000001,202939.55113657698,15357.0,98504.32149712052,105501.08018749932,0.0
2025-09-01,Total mensual,236472.99999999994,162314.83332242197,25389.528915275994,98504.32149712052,41887.54046238888,0.0
2025-10-01,Total mensual,277299.0000000001,186393.80765791467,30538.524452566482,98504.32149712052,70858.18862078965,0.0
2025-11-01,Total mensual,328430.9999999998,226776.3007220255,58632.0,98504.32149712052,98604.75083591275,0.0
2025-12-01,Total mensual,392086.99999999965,284819.8018251731,59432.0,98504.32149712052,161048.80709505157,0.0
2026-01-01,Total mensual,319106.0000000001,251174.8653947183,104620.0,98504.32149712052,111290.34485305437,0.0
2026-02-01,Total mensual,254047.99999999997,193562.8865452044,65463.0,98504.32149712052,59289.23115875892,0.0
2026-03-01,Total mensual,311226.0000000002,232203.7358532554,105145.0549412881,98504.32149712052,105728.70108015323,0.0
2026-04-01,Total mensual,278198.99999999994,195638.55052026204,10039.0,98504.32149712052,98746.48542209921,0.0
2026-05-01,Total mensual,260665.99999999977,161255.82353357342,9779.0,98504.32149712052,57299.13647413205,0.0
2026-06-01,Total mensual,259391.00000000003,176892.17579332134,11817.0,98504.32149712052,76927.04780770253,0.0
2021-04-01,Vía aérea,34541.691431401676,76578.21542218897,489.0,60160.41419864082,50496.62451045021,41241.20287859441
2021-05-01,Vía aérea,59518.0,76273.31263475149,610.0,60160.41419864082,44703.304426096576,36448.388178972426
2021-06-01,Vía aérea,75987.0,76030.99127348569,1418.0,60160.41419864082,61550.90297826102,42494.01293271829
2021-07-01,Vía aérea,71180.0,75838.26664000009,1047.0,60160.41419864082,71911.71942873507,44567.54788853233
2021-08-01,Vía aérea,55680.0,75684.89884485923,1259.0,60160.41419864082,52280.103903249095,34277.683075067354
2021-09-01,Vía aérea,46047.99999999996,75562.79435109918,5606.0,60160.41419864082,40581.79492332132,28010.540993400933
2021-10-01,Vía aérea,53420.0,75465.54447425375,9474.702618453864,60160.41419864082,52140.60377995774,31335.74150492611
2021-11-01,Vía aérea,72673.0,75388.06725243173,38994.0,60160.41419864082,64335.53224440936,34014.67715950662
2021-12-01,Vía aérea,122254.0,75326.32808542841,53717.0,60160.41419864082,80496.38715310105,36928.37276770751
2022-01-01,Vía aérea,97752.0,75277.12088639132,43648.0,60160.41419864082,60246.51623674382,28463.444280862605
2022-02-01,Vía aérea,84575.0,75237.89603996527,28784.0,60160.41419864082,48041.42419357883,22515.023367338366
2022-03-01,Vía aérea,106141.0,75206.62477238326,60160.41466618583,60160.41419864082,62093.05948045204,23922.71306505826
2022-04-01,Vía aérea,124782.0,75181.69198134466,489.0,60160.41419864082,52042.74056727575,19240.325217507685
2022-05-01,Vía aérea,111839.0,75161.81139669135,610.0,60160.41419864082,45940.197271557015,15918.169177314792
2022-06-01,Vía aérea,125316.0,75145.95831845474,1418.0,60160.41419864082,62540.41725462938,17293.48934960936
2022-07-01,Vía aérea,131458.0,75133.31622641857,1047.0,60160.41419864082,72703.33084982976,16783.257201452267
2022-08-01,Vía aérea,108896.0,75123.23435956429,1259.0,60160.41419864082,52913.39304012484,11650.167899132352
2022-09-01,Vía aérea,103209.0,75115.19398539423,5606.0,60160.41419864082,41088.42623282192,8363.09457655568
2022-10-01,Vía aérea,122939.0,75108.78156238698,9474.702618453864,60160.41419864082,52545.90882755822,8135.300953192227
2022-11-01,Vía aérea,131410.0,75103.66737633193,38994.0,60160.41419864082,64659.77628248974,7132.188706014854
2022-12-01,Vía aérea,158463.0,75099.58852732788,53717.0,60160.41419864082,80755.78238356535,5805.140329689886
2023-01-01,Vía aérea,76401.0,75096.33537714925,43648.0,60160.41419864082,60454.03242111526,2560.6610090025374
2023-02-01,Vía aérea,75406.0,75093.74075042184,28784.0,60160.41419864082,48207.43714107598,299.77895820265354
2023-03-01,Vía aérea,92733.0,75091.67132831253,60160.41466618583,60160.41419864082,62225.869838449755,0.0
2023-04-01,Vía aérea,79354.0,75090.02078847252,489.0,60160.41419864082,52148.98885367394,0.0
2023-05-01,Vía aérea,71802.0,75088.70433620868,610.0,60160.41419864082,46025.19590067556,0.0
2023-06-01,Vía aérea,87780.0,75087.65434429061,1418.0,60160.41419864082,62608.41615792421,0.0
2023-07-01,Vía aérea,99032.0,75086.8168763668,1047.0,60160.41419864082,72757.72997246563,0.0
2023-08-01,Vía aérea,79152.0,75086.1489147422,1259.0,60160.41419864082,52956.91233823354,0.0
2023-09-01,Vía aérea,67306.0,75085.61614969585,5606.0,60160.41419864082,41123.241671308875,0.0
2023-10-01,Vía aérea,59326.0,75085.19121652083,9474.702618453864,60160.41419864082,52573.761178347784,0.0
2023-11-01,Vía aérea,89140.0,75084.85228956322,38994.0,60160.41419864082,64682.05816312139,0.0
2023-12-01,Vía aérea,108408.0,75084.58196093833,53717.0,60160.41419864082,80773.60788807068,0.0
2024-01-01,Vía aérea,96039.0,75084.36634626452,43648.0,60160.41419864082,60468.292824719516,0.0
2024-02-01,Vía aérea,98871.0,75084.19437143927,28784.0,60160.41419864082,48218.845463959384,0.0
2024-03-01,Vía aérea,108491.0,75084.05720379915,60160.41466618583,60160.41419864082,62234.99649675648,0.0
2024-04-01,Vía aérea,87857.0,75083.94779842955,489.0,60160.41419864082,52156.290180319316,0.0
2024-05-01,Vía aérea,87997.0,75083.86053631095,610.0,60160.41419864082,46031.036961991864,0.0
2024-06-01,Vía aérea,104464.0,75083.79093571102,1418.0,60160.41419864082,62613.08900697725,0.0
2024-07-01,Vía aérea,110379.0,75083.73542199424,1047.0,60160.41419864082,72761.46825170807,0.0
2024-08-01,Vía aérea,88635.0,75083.69114402431,1259.0,60160.41419864082,52959.902961627486,0.0
2024-09-01,Vía aérea,69269.0,75083.65582772775,5606.0,60160.41419864082,41125.63417002403,0.0
2024-10-01,Vía aérea,81187.0,75083.62765929692,9474.702618453864,60160.41419864082,52575.67517731991,0.0
