fecha,region,real,ARIMA/SARIMA seleccionado,Seasonal naïve,Suavizamiento exponencial simple,Holt-Winters,Prophet
2024-06-01,Vía marítima,555.0,1.8537421051747278,0.0,2.284734796898787e-05,0.0,0.0
2024-07-01,Vía marítima,537.0,1.853742105174804,0.0,2.284734796898787e-05,0.0,0.0
2024-08-01,Vía marítima,560.0,1.8537421051748388,0.0,2.284734796898787e-05,0.0,0.0
2024-09-01,Vía marítima,321.0,1.8537421051748546,0.0,2.284734796898787e-05,0.0,0.0
2024-10-01,Vía marítima,386.0,1.8537421051748617,0.0,2.284734796898787e-05,0.0,0.0
2024-11-01,Vía marítima,601.0,1.8537421051748648,0.0,2.284734796898787e-05,195.8824970978094,0.0
2024-12-01,Vía marítima,646.0,1.8537421051748662,0.0,2.284734796898787e-05,399.2062534902889,0.0
2025-01-01,Vía marítima,603.0,1.8537421051748666,0.0,2.284734796898787e-05,2680.2014850685146,0.0
2025-02-01,Vía marítima,612.0,1.8537421051748666,0.0,2.284734796898787e-05,0.0,0.0
2025-03-01,Vía marítima,595.0,1.8537421051748666,0.0,2.284734796898787e-05,0.0,0.0
2025-04-01,Vía marítima,937.0,1.8537421051748666,0.0,2.284734796898787e-05,0.0,0.0
2025-05-01,Vía marítima,576.0,1.8537421051748666,0.0,2.284734796898787e-05,0.0,0.0
2025-06-01,Vía marítima,492.0,1.8537421051748666,0.0,2.284734796898787e-05,0.0,0.0
2025-07-01,Vía marítima,606.0,1.8537421051748666,0.0,2.284734796898787e-05,0.0,0.0
2025-08-01,Vía marítima,566.0,1.8537421051748666,0.0,2.284734796898787e-05,0.0,0.0
2025-09-01,Vía marítima,366.0,1.8537421051748666,0.0,2.284734796898787e-05,0.0,0.0
2025-10-01,Vía marítima,393.0,1.8537421051748666,0.0,2.284734796898787e-05,0.0,0.0
2025-11-01,Vía marítima,534.0,1.8537421051748666,0.0,2.284734796898787e-05,0.0,0.0
2025-12-01,Vía marítima,664.0,1.8537421051748666,0.0,2.284734796898787e-05,122.29055439598051,0.0
2026-01-01,Vía marítima,644.0,1.8537421051748666,0.0,2.284734796898787e-05,2404.670364469678,0.0
2026-02-01,Vía marítima,758.0,1.8537421051748666,0.0,2.284734796898787e-05,0.0,0.0
2026-03-01,Vía marítima,672.0,1.8537421051748666,0.0,2.284734796898787e-05,0.0,0.0
2026-04-01,Vía marítima,720.0,1.8537421051748666,0.0,2.284734796898787e-05,0.0,0.0
2026-05-01,Vía marítima,603.0,1.8537421051748666,0.0,2.284734796898787e-05,0.0,0.0
2026-06-01,Vía marítima,576.0,1.8537421051748666,0.0,2.284734796898787e-05,0.0,0.0
